row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status
1140,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1141,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1142,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1144,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1146,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1147,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1149,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1151,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1152,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1156,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1157,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1163,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1168,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1169,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1170,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1177,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1179,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1180,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1183,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1186,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1190,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1191,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1200,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1201,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1202,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1204,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1205,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1207,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1210,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1211,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1212,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1214,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1217,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1218,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1220,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1222,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1224,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1225,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1226,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1227,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1228,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1229,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1233,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1236,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1240,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1244,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1245,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1248,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1249,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1251,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1256,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1257,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1259,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1261,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1264,sub_type,clustering,Over The Counter,0.6901408450704225,cluster_majority,True,Accepted,,valid
1267,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1270,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1271,sub_type,clustering,Over The Counter,0.8148148148148148,cluster_majority,True,Accepted,,valid
1273,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1274,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1275,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1277,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1278,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1279,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1281,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1282,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1285,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1289,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1291,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1292,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1296,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1301,sub_type,clustering,Over The Counter,0.9887640449438202,cluster_majority,True,Accepted,,valid
1304,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1305,sub_type,clustering,Over The Counter,0.4074074074074074,cluster_majority,True,Accepted,,valid
1306,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1307,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1308,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1317,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1319,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1323,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1324,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1325,sub_type,clustering,Over The Counter,0.5882352941176471,cluster_majority,True,Accepted,,valid
1326,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1327,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1330,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1331,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1332,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1336,sub_type,clustering,Over The Counter,0.9210526315789473,cluster_majority,True,Accepted,,valid
1339,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1340,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1344,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1345,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1346,sub_type,clustering,Over The Counter,1.0,cluster_majority,True,Accepted,,valid
1347,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1348,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1350,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1351,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1354,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1358,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1359,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
1360,sub_type,clustering,Residential Building Report,0.6666666666666666,cluster_majority,True,Accepted,,valid
6,sub_type,knn,Full Plan Check,0.5,nearest_neighbors,True,Accepted,,valid
8,sub_type,knn,Full Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
11,sub_type,knn,Full Plan Check,0.4,nearest_neighbors,True,Accepted,,valid
17,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
20,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
22,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
23,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
24,sub_type,knn,In House Plan Check,0.4,nearest_neighbors,True,Accepted,,valid
26,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
28,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
29,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
31,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
33,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
34,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
38,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
42,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
44,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
52,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
54,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
56,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
58,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
67,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
70,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
71,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
73,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
74,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
75,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
77,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
78,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
81,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
86,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
87,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
88,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
89,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
90,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
99,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
100,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
101,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
104,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
105,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
106,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
107,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
111,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
112,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
115,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
119,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
122,sub_type,knn,Full Plan Check,0.5,nearest_neighbors,True,Accepted,,valid
128,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
130,sub_type,knn,Full Plan Check,0.4,nearest_neighbors,True,Accepted,,valid
132,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
134,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
135,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
137,sub_type,knn,Over The Counter,0.75,nearest_neighbors,True,Accepted,,valid
140,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
141,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
144,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
147,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
148,sub_type,knn,Full Plan Check,0.8,nearest_neighbors,True,Accepted,,valid
149,sub_type,knn,Over The Counter,0.75,nearest_neighbors,True,Accepted,,valid
150,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
152,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
153,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
155,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
156,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
157,sub_type,knn,In House Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
160,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
161,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
162,sub_type,knn,Over The Counter,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
163,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
164,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
165,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
166,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
168,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
169,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
176,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
177,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
179,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
183,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
184,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
185,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
188,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
191,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
192,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
193,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
196,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
202,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
204,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
206,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
208,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
211,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
214,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
215,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
217,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
219,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
224,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
226,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
230,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
234,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
235,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
237,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
238,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
239,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
241,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
250,sub_type,knn,Full Plan Check,1.0,nearest_neighbors,True,Accepted,,valid
259,sub_type,knn,Over The Counter,0.75,nearest_neighbors,True,Accepted,,valid
265,sub_type,knn,Full Plan Check,0.5,nearest_neighbors,True,Accepted,,valid
266,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
267,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
270,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
272,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
273,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
274,sub_type,knn,Over The Counter,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
278,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
283,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
284,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
287,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
289,sub_type,knn,In House Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
291,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
297,sub_type,knn,In House Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
298,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
299,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
304,sub_type,knn,Full Plan Check,0.4,nearest_neighbors,True,Accepted,,valid
305,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
307,sub_type,knn,In House Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
313,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
316,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
318,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
319,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
320,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
321,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
322,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
324,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
325,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
327,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
329,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
330,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
331,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
334,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
340,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
342,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
344,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
346,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
347,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
350,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
352,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
355,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
356,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
358,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
359,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
363,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
365,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
367,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
368,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
369,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
371,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
375,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
376,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
377,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
378,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
379,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
380,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
381,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
383,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
384,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
385,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
387,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
388,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
393,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
395,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
398,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
399,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
401,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
404,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
409,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
413,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
415,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
419,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
420,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
422,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
425,sub_type,knn,Over The Counter,0.7387961250362586,nearest_neighbors,True,Accepted,,valid
427,sub_type,knn,Full Plan Check,1.0,nearest_neighbors,True,Accepted,,valid
429,sub_type,knn,In House Plan Check,1.0,nearest_neighbors,True,Accepted,,valid
430,sub_type,knn,Full Plan Check,0.8,nearest_neighbors,True,Accepted,,valid
431,sub_type,knn,Full Plan Check,0.4,nearest_neighbors,True,Accepted,,valid
437,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
438,sub_type,knn,In House Plan Check,0.6,nearest_neighbors,True,Accepted,,valid
439,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
445,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
446,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
447,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
448,sub_type,knn,Full Plan Check,0.5,nearest_neighbors,True,Accepted,,valid
450,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
457,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
458,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
459,sub_type,knn,Over The Counter,0.6,nearest_neighbors,True,Accepted,,valid
461,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
464,sub_type,knn,Over The Counter,0.6666666666666666,nearest_neighbors,True,Accepted,,valid
466,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
470,sub_type,knn,Over The Counter,0.8,nearest_neighbors,True,Accepted,,valid
474,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
476,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
480,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
481,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
487,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
488,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
489,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
491,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
492,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
495,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
499,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
500,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
502,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
507,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
508,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
512,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
514,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
519,sub_type,knn,Over The Counter,1.0,nearest_neighbors,True,Accepted,,valid
520,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
521,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
527,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
528,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
530,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
531,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
532,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
533,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
534,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
536,sub_type,knn,Residential Building Report,1.0,nearest_neighbors,True,Accepted,,valid
