"6261 Golden West Avenue, Temple City, California 91780",5385-021-008,B25-49178,Building,"TO COMPLETE FINAL INSPECTION SEE ALSO PERMIT # B20- 39906 FOR A NEW 2-STORY SFD: 4 BEDROOMS, 4.5 BATHROOMS, ATTACHED 3-CAR GARAGE COVERED PORCH AND COVERED PATIO",$0,Issued,05-12-2025,05-12-2025,"Jaden & Son Construction, Inc."
"5621 Mcculloch Avenue, Temple City, California 91780",8573-011-024,B25-49183,Building,"BATHROOM REMODEL #1 LIKE FOR LIKE","$15,000",Issued,05-12-2025,05-12-2025,Owner-Builder
"6215 Rowland Avenue, Temple City, California 91780",5385-025-026,B25-49191,Building,"REMOVE THE EXISTING LAYER ON THE FRONT OF THE 1-STORY HOUSE. THE SHEATHING WILL BE REPLACED AS NEEDED. A LAYER OF SYNTHETIC FELT WILL BE NAILED TO THE DECK FOLLOWED BY THE INSTALLATION OF CLASS ""A"" COMP SHINGLES","$12,000",Finaled,05-12-2025,05-12-2025,"PRS Roofing Inc."
"6261 Golden West Avenue, Temple City, California 91780",5385-021-008,E25-49179,Electrical,"TO COMPLETE FINAL INSPECTION SEE ALSO PERMIT # E22-42622 FOR ELECTRICAL FOR A NEW SINGLE FAMILY DWELLING WITH A 200 AMP SERVICE PANEL",$0,Issued,05-12-2025,05-12-2025,"Jaden & Son Construction, Inc."
"5621 Mcculloch Avenue, Temple City, California 91780",8573-011-024,E25-49184,Electrical,"(2) OUTLETS, (3) LIGHT FIXTURES AND EXHAUST FAN FOR BATHROOM REMODEL #1",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"5219 Farago Avenue, Temple City, California 91780",8574-008-022,E25-49187,Electrical,"TEMPORARY POWER POLE",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"5219 Farago Avenue, Temple City, California 91780",8574-008-022,E25-49188,Electrical,"(25) OUTLETS, (20) LIGHT FIXTURES, ELECTRIC OVEN, GARBAGE DISPOSAL, DISHWASHER, RANGE HOOD, WASHING MACHINE, EXHAUST FAN. HEAT PUMP/AC UNITS AND UPGRADE TO 200 AMP SERVICE PANEL",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"10928 Wildflower Road Unit B , Temple City, California 91780",8573-034-011,E25-49200,Electrical,"(50) OUTLETS, (21) LIGHTS FIXTURES, FAU/AC UNITS, GARBAGE DISPOSAL, RANGE HOOD, WASHING MACHINE, EXHAUST FANS WITH 100 AMP SERVICE PANEL FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,05-12-2025,05-12-2025,"Bruce Lei Construction Inc."
"5827 Alessandro Avenue, Temple City, California 91780",8587-002-007,E25-49203,Electrical,"NEW WROUGHT IRON ELECTRICAL GATE/FENCE IN THE FRONT YARD",$0,Finaled,05-12-2025,05-12-2025,Owner-Builder
"6261 Golden West Avenue, Temple City, California 91780",5385-021-008,G25-49180,Grading,"TO COMPLETE FINAL INSPECTION SEE ALSO PERMIT # G21-40924 FOR GRADING FOR A NEW SINGLE FAMILY DWELLING",$0,Issued,05-12-2025,05-12-2025,"Jaden & Son Construction, Inc."
"6261 Golden West Avenue, Temple City, California 91780",5385-021-008,M25-49181,Mechanical,"TO COMPLETE FINAL INSPECTION SEE ALSO PERMIT # M22-42623 TO INSTALL TWO HVAC SYSTEMS, AIR INLETS, APPLIANCE VENTS, VENTILATION FANS FOR A NEW SINGLE FAMILY DWELLING",$0,Issued,05-12-2025,05-12-2025,"Jaden & Son Construction, Inc."
"5621 Mcculloch Avenue, Temple City, California 91780",8573-011-024,M25-49185,Mechanical,"INSTALL VENTILATION FAN FOR BATHROOM REMODEL #1",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"5219 Farago Avenue, Temple City, California 91780",8574-008-022,M25-49189,Mechanical,"INSTALL HVAC SYSTEM, AIR INLETS AND VENTILATION FANS",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"10928 Wildflower Road UNIT B , Temple City, California 91780",8573-034-011,M25-49201,Mechanical,"INSTALL HVAC SYSTEM, AIR INLETS AND VENTILATIONS FANS FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,05-12-2025,05-12-2025,"Bruce Lei Construction Inc."
"6261 Golden West Avenue, Temple City, California 91780",5385-021-008,P25-49182,Plumbing,"TO COMPLETE FINAL INSPECTION SEE ALSO PERMIT # P22-42624 FOR PLUMBING FOR A NEW SINGLE FAMILY DWELLING AND CONNECT TO PUBLIC SEWER",$0,Issued,05-12-2025,05-12-2025,"Jaden & Son Construction, Inc."
"5621 Mcculloch Avenue, Temple City, California 91780",8573-011-024,P25-49186,Plumbing,"BATHTUB/SHOWER AND LAVATORIE, DRAINAGE/VENT, AND REPIPE (1) PLUMBING FIXTURE FOR BATHROOM REMODEL #1",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"5219 Farago Avenue, Temple City, California 91780",8574-008-022,P25-49190,Plumbing,"SHOWERS, CLOTHES WASHER, DISHWASHER, HOSE BIBBS, LAVATORIES, SINK, WATER CLOSETS, WATER HEATER, GAS OUTLETS, DRAINAGE/VENTS AND WATER MAIN",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"9661 Olive Street Unit B , Temple City, California 91780",8588-024-022,P25-49192,Plumbing,"CHANGE WATER HEATER TO TANKLESS",$0,Issued,05-12-2025,05-12-2025,Owner-Builder
"10928 Wildflower Road Unit B , Temple City, California 91780",8573-034-011,P25-49202,Plumbing,"BATHTUB/SHOWER, CLOTHES WASHER, HOSE BIBB, LAVATORIES, SINK, WATER CLOSETS, WATER HEATER, GAS OUTLETS, WATER MAIN AND CONNECT THE DETACHED ACCESSORY DWELLING UNIT TO THE PUBLIC SEWER",$0,Issued,05-12-2025,05-12-2025,"Bruce Lei Construction Inc."
"6057 Primrose Avenue, Temple City, California 91780",5385-007-001,B25-49205,Building,"REMOVE ONE LAYER OF THE ROOF AND REROOF 45 SQ'S AND INSTALL NEW OWENS CORNING SIERRA GRAY","$18,000",Issued,05-13-2025,05-13-2025,"A.R.M. Roofing Specialists, Inc."
"5826 Tree Rose Terrace, San Gabriel, California 91775",5387-007-028,B25-49207,Building,"TEAR OFF EXISTING ROOF. INSTALL NEW PLYWOOD AND REROOF WITH COMPO SHINGLES","$16,500",Finaled,05-13-2025,05-13-2025,"Santana Design & Build"
