Address,Parcel No,Permit No,Permit Type,Bldg Permit Subtype,Work Description,Valuation,Permit Status,Application Date,Issue Date,Expire Date,Final Date,Contractor
"5053 Sereno Drive, Temple City, California 91780",5388-017-001,B25-49680,Building,RR Residential Alteration,22 SQ'S (3 SQ'S OF THE 22 SQ'S FLAT) SHINGLE. TEAR OFF REPLACE BADWOOD AS NEEDED. INSTALL TIGER PAW SYNTHETIC UNDERLAYMENT & GAF SGT SHINGLE ,"$16,200",Issued,07-24-2025,07-24-2025,07-24-2026,,R W S & P Inc. dba Royal Roofing Co. 
"5552 Alessandro Avenue, Temple City, California 91780",8588-003-038,E25-49677,Electrical,,UPGRADE  TO 200 AMP SERVICE PANEL ,$0,Issued,07-24-2025,07-24-2025,07-24-2026,,J & Q Land Development Construction Inc. 
"10116 Olive Street Unit B , Temple City, California 91780",8585-002-011,E25-49678,Electrical,,INSTALL EV CHARGER OUTSIDE OF THE GARAGE ,$0,Issued,07-24-2025,07-24-2025,07-24-2026,,Owner-Builder
"5228 Halifax Road, Temple City, California 91780",8585-023-005,B25-48956,Building,RA Residential Addition,ADDITION OF TWO BEDROOMS AND ONE BATHROOM 369 SQ.FT. ,"$104,258.73",Issued,04-15-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5230 Halifax Road Unit C, Temple City, California 91780",8585-023-005,B25-48957,Building,NR New Residential,"NEW 780 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, DINING/KITCHEN & LIVING ROOM AND COVER PORCH 18 SQ.FT. ","$130,378.02",Issued,04-15-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5230 Halifax Road, Temple City, California 91780",8585-023-005,B25-49339,Building,OT Other," NEW PATIO COVER BETWEEN REAR UNITS 600 SQ.FT.  
(SEE ALSO PLAN CHECK  # B25-48956) ","$38,514",Issued,06-02-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"10302 Freer Street, Temple City, California 91780",8585-019-001,B25-49604,Building,CB Combo Building,"7.239K PV SYSTEM: 127 SOLAR SHINGLES, (1) INVERTER, (1) BATTERY (10 KW/15KWH) WITH GATEWAY AND 125A BACKUP LOAD PANEL","$23,500",Issued,07-15-2025,07-28-2025,07-28-2026,,GAF Energy LLC 
"9002 Pentland Street, Temple City, California 91780",5388-020-001,B25-49686,Building,RR Residential Alteration,OPEN WALL NEAR KITCHEN AND REFRAME WATER DAMAGED WALLS ,$2000,Issued,07-28-2025,07-28-2025,07-28-2026,,Owner-Builder
"9600 Broadway, Temple City, California 91780",8588-023-019,B25-49688,Building,RR Residential Alteration,26 SQUARES REROOF OVERLAY EXISTING HOUSE & ATTACHED GARAGE ,$9000,Issued,07-28-2025,07-28-2025,07-28-2026,,CAP Inc. dba Journey Builders 
"10302 Freer Street, Temple City, California 91780",8585-019-001,E25-49605,Electrical,,(1) BATTERY (10 KW/15KWH) WITH GATEWAY AND 125A BACKUP LOAD PANEL,$0,Issued,07-15-2025,07-28-2025,07-28-2026,,GAF Energy LLC 
"5409 Baldwin Avenue, Temple City, California 91780",8588-019-017,E25-49682,Electrical,,ELECTRICAL FOR A NEW SINGLE FAMILY-DWELLING ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"Assen Homes, Inc. "
"5411 Baldwin Avenue, Temple City, California 91780",8588-019-017,E25-49684,Electrical,,ELECTRICAL FOR A NEW SINGLE FAMILY-DWELLING ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"Assen Homes, Inc. "
"5004 Pal Mal Avenue, Temple City, California 91780",8585-030-022,E25-49689,Electrical,,NEW FENCE WITH AUTOMATIC GATE FOR DRIVEWAY ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,Owner-Builder
"5228 Halifax Road, Temple City, California 91780",8585-023-005,E25-49691,Electrical,,"(2) BRANCH CIRCUITS, (2) BRANCH CIRCUITS LIGHTING, (15) OUTLETS, (6) LIGHT FIXTURES, EXHAUST FAN AND AC/UNIT HEAT PUMP",$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5230 Halifax Road Unit C , Temple City, California 91780",8585-023-005,E25-49694,Electrical,,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH 200 AMP SERVICE PANEL ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5409 Baldwin Avenue, Temple City, California 91780",8588-019-017,M25-49683,Mechanical,,INSTALL (2) HVAC SYSTEMS FOR A NEW SINGLE FAMILY-DWELLING ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"Assen Homes, Inc. "
"5411 Baldwin Avenue, Temple City, California 91780",8588-019-017,M25-49685,Mechanical,,INSTALL (2) HVAC SYSTEMS FOR A NEW SINGLE FAMILY-DWELLING ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"Assen Homes, Inc. "
"5228 Halifax Road, Temple City, California 91780",8585-023-005,M25-49692,Mechanical,,INSTALL (2) MINI SPLIT SYSTEMS AND VENTILATION FAN ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5230 Halifax Road Unit C , Temple City, California 91780",8585-023-005,M25-49695,Mechanical,,INSTALL (3) MINI SPLIT SYSTEM AND VENTILATION FANS FOR THE NEW DETACHED ACCESSORY DWELLING UNIT ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"5228 Halifax Road, Temple City, California 91780",8585-023-005,MISC25-49697,Miscellaneous,,TO VERIFY COMPLIANCE:  REMOVE UNPERMITTED WORK GARAGE AND RESTORE TO ORIGINAL CONDITION ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
"9002 Pentland Street, Temple City, California 91780",5388-020-001,P25-49687,Plumbing,,RELOCATE WATER HEATER ,$0,Issued,07-28-2025,07-28-2025,07-28-2026,,Owner-Builder
"5228 Halifax Road, Temple City, California 91780",8585-023-005,P25-49693,Plumbing,,"SHOWER, LAVATORIE, WATER CLOSET AND DRAINAGE/VENT ",$0,Issued,07-28-2025,07-28-2025,07-28-2026,,"RH Construction & Design, Inc. "
